id,director
25608,Trish Doolan
25623,Nobuhiko Obayashi
25624,John Singleton
25625,John Waters
25627,Jorge Grau
25630,AJ Schnack
25638,Pradeep Sarkar
25641,Christine Lahti
25642,Alex Winter
25643,Brandon Camp
25645,Yuen Woo-ping
25647,Kim Ki-duk
25648,Kim Ki-duk
25649,Kim Ki-duk
25650,Kim Ki-duk
25664,Johnnie To
25670,Alfred Hitchcock
25673,George Stevens
25676,Benny Chan
25678,Sam Firstenberg
25680,Peter Yates
25682,Cedric Sundstrom
25684,Bob Bralver
25693,Joe Anderson
25694,Norman Z. McLeod
25704,Vicky Jenson
25705,Bradford May
25706,Albert Pyun
25707,John Irvin
25713,Douglas Aarniokoski
25715,Jeremy Benson
25716,Takashi Miike
25719,Stefan Schwartz
25723,Jason Bloom
25736,Tay Garnett
25741,Michael Henger
25744,Kôji Shiraishi
25748,David Price
25749,James D.R. Hickox
25750,Greg Spence
25751,Ethan Wiley
25752,Kari Skogland
25753,Guy Magar
25754,Donald P. Borchers
25756,Victor Salva
25757,Mark Hamill
25763,Jack Smight
25767,Stanley Donen
25768,Buster Keaton
25769,Àlex Pastor
25771,Adrian Maben
25781,Kenny Leon
25793,Lee Daniels
25795,Jaime Marques
25797,Vincent Bal
25831,George Scribner
25833,Glenn Gaylord
25834,Harry Bromley Davenport
25838,Jiang Wen
25842,Edwin L. Marin
25846,Giuseppe Tornatore
25852,Alfredo De Villa
25853,David Jacobson
25858,Akira Kurosawa
25866,Gérard Oury
25868,Sujoy Ghosh
25875,Chao-Bin Su
25884,Daniel Goldberg
25891,John Inwood
25892,Charles S. Dubin
25898,Charley Rogers
25903,Tom Cairns
25904,František Vláčil
25905,Elmar Klos
25913,Phil Weinstein
25918,Mark Robson
25927,James DeMonaco
25934,James Clavell
25935,Paul McGuigan
25941,Daniel Barber
25943,John Cornell
25944,Paul Morrissey
25955,Samuel Fuller
25961,Kunihiko Yuyama
25967,Billy O'Brien
25968,Emily Young
25969,Patrick Read Johnson
25970,René Clair
25973,Mars Callahan
25975,Brian Herzlinger
25983,Ti West
25988,Guy Jenkin
25993,Roy Ward Baker
25998,Mou Tun-fei
26010,Wu Jing
26011,Andy Sidaris
26014,Steve Rash
26015,John Newland
26022,Karan Johar
26030,Jean-Pierre Melville
26031,Samuel Fuller
26032,Rob Williams
26035,Nancy Bardawil
26036,Nicholas Ray
26038,Henry Hathaway
26039,John Boorman
26042,Eric Freiser
26044,Bud Yorkin
26103,Albert Pyun
26108,Richard Eyre
26114,Robert Harmon
26116,Dolph Lundgren
26119,Michael Winner
26123,John Putch
26126,Kirsten Sheridan
26127,Vic Armstrong
26138,Lee Myung-se
26141,Carl Reiner
26142,Randa Haines
26149,Wes Craven
26167,Anthony Mann
26169,William Castle
26170,Don Siegel
26171,Kirk Jones
26172,J. Lee Thompson
26173,Richard Fleischer
26175,Richard Thorpe
26177,Rob Marshall
26178,Russell Mulcahy
26180,Marco Brambilla
26185,John Sturges
26187,Howard E. Baker
26189,Maggie Greenwald
26198,Michael Mann
26200,Clive Donner
26201,Michael Curtiz
26202,Michael Winner
26203,Michael Apted
26204,Gordon Douglas
26205,Henry Hathaway
26215,Mick Garris
26223,Richard Harrah
26233,Phil Flores
26234,Richard Fleischer
26237,Hrishikesh Mukherjee
26243,Otto Preminger
26245,Joe Chappelle
26252,Julien Duvivier
26255,Dale Launer
26258,Greg Beeman
26259,King Hu
26261,Michael Ritchie
26263,J. Lee Thompson
26264,David Grossman
26266,Robert Vince
26267,Duwayne Dunham
26268,Jack Smight
26269,Robert Benton
26275,Tetsuya Nakashima
26277,Kunal Kohli
26278,Val Guest
26280,Xavier Dolan
26285,Neri Parenti
26286,Joseph L. Mankiewicz
26289,Adam Weissman
26290,Sandra Goldbacher
26291,Bobcat Goldthwait
26293,Barbara Stepansky
26299,Arthur H. Nadel
26300,Tony Randel
26301,Stephen T. Kay
26302,Sergei Parajanov
26306,Steve James
26317,Dziga Vertov
26319,William Keighley
26320,Ang Lee
26325,John Derek
26326,Allan Arkush
26327,Gerald Thomas
26331,Herbert Ross
26332,James William Guercio
26333,Tony Bill
26334,Joseph Guzman
26337,John Bailey
26338,Catherine Breillat
26342,Xavier S. Puslowski
26350,Slava Tsukerman
26352,Keenen Ivory Wayans
26353,Chris Levitus
26355,John G. Avildsen
26356,Pier Paolo Pasolini
26367,Tyler Perry
26369,J. F. Lawton
26371,James Ivory
26372,Ingmar Bergman
26379,R. Balki
26386,John R. Cherry III
26388,Rodrigo Cortés
26389,Pierre Morel
26390,Antoine Fuqua
26398,Kevin Connor
26405,Ted Kotcheff
26422,Peter Greenaway
26428,Alejandro Amenábar
26431,Scott Z. Burns
26441,Holly Goldberg Sloan
26444,Peter R. Hunt
26446,Allan Moyle
26449,Donald L. Gold
26450,Blair Treu
26451,Elio Petri
26452,Luigi Cozzi
26454,Gary Hardwick
26461,Mike Clattenburg
26463,Kevin Connor
26466,Christopher Smith
26471,Mark C. Andrews
26475,Jennifer Jason Leigh
26480,Roy Ward Baker
26486,Jeff Nathanson
26488,Pablo Berger
26491,Geoffrey Sax
26497,Reinhard Klooss
26502,Budd Boetticher
26503,Lucio Fulci
26504,Paolo Cavara
26505,Luc Besson
26508,Peter Watkins
26513,Peter Watkins
26514,Norman Tokar
26515,Stan Winston
26516,Richard Brooks
26517,George A. Romero
26518,Kelly Reichardt
26520,Paul Mazursky
26522,Norman Jewison
26525,Robert Altman
26528,Fernando Rovzar
26531,Walter Lang
26538,Jules Bass
26540,Chuck Jones
26542,Charles A. Nichols
26547,Jules Bass
26550,Mimmo Cattarinich
26554,Lloyd Kaufman
26555,Harold Ramis
26560,Michael Apted
26561,Mike Newell
26564,Terry Zwigoff
26571,Edo Bertoglio
26578,John Schlesinger
26579,Asia Argento
26581,Gordon Flemyng
26583,Keoni Waxman
26587,Anthony DiBlasi
26588,Lee Demarbre
26593,Howard Hawks
26594,Drew Heriot
26595,Hiroshi Matsuyama
26596,Nicholas Ray
26598,David Mallet
26602,Mike Tollin
26603,Brian Gilbert
26606,Nicolas Roeg
26610,Erik Skjoldbjærg
26612,Fraser Clarke Heston
26614,Jean Renoir
26617,Bob Rafelson
26618,David Dobkin
26627,Samuel Bayer
26629,Frédéric Berthe
26630,Simon Pearce
26636,Bruno Dumont
26638,Michelangelo Antonioni
26648,Liliana Cavani
26655,David Nelson
26659,Peter Hyams
26661,Charles Lamont
26662,Kenji Kodama
26670,Peter Bogdanovich
26672,Richard Williams
26675,Tom Daley
26677,Robert Scott
26679,Genie Joseph
26680,Ken Wiederhorn
26682,Robert Rodriguez
26685,Richard Quine
26686,Herbert Ross
26688,Stewart Hendler
26689,Louis Morneau
26690,Richard Fleischer
26691,Gabriel Julien-Laferrière
26693,Ryūta Miyake
26703,Albert Band
26710,Cheryl Dunye
26712,Bretaigne Windust
26715,Rick Jacobson
26719,David Mamet
26722,Anthony Waller
26723,Andrew Solt
26725,John McTiernan
26728,Mark A.Z. Dippé
26730,Chuck Jones
26731,David Lewis
26736,Lev L. Spiro
26744,Abraham Polonsky
26748,John Sayles
26761,Raoul Walsh
26774,Piers Haggard
26782,Sergei Parajanov
26789,Richard Pearce
26809,Kevin Deters
26811,Freddie Francis
26813,Eric Valli
26817,Richard Quine
26820,Richard Loncraine
26827,James Foley
26840,Andrew Adamson
26842,Moustapha Akkad
26843,Moustapha Akkad
26845,W.S. Van Dyke
26847,Ron Underwood
26850,Simon Moore
26857,William Castle
26860,Victor Halperin
26864,Lucía Puenzo
26866,Philippe de Broca
26872,Keith Beauchamp
26877,Clarence Yiu-leung Fok
26881,Bill Bixby
26883,Bill Bixby
26890,Mary Harron
26893,Akira Kurosawa
26899,Michael Burke
26900,Yavuz Turgul
26905,Jack Arnold
26907,Matt Mulhern
26910,Sundar C
26912,Roy Ward Baker
26914,Claudio Fragasso
26932,Don Taylor
26933,André Téchiné
26935,Hur Jin-ho
26936,Takeshi Kitano
26940,Archie Mayo
26945,Morio Asaka
26947,Noriaki Yuasa
26949,Richard Attenborough
26953,David Schmoeller
26954,David Allen
26955,Lee Chang-dong
26956,David DeCoteau
26957,Jeff Burr
26958,Jeff Burr
26959,David DeCoteau
26960,David DeCoteau
26961,Charles Band
26962,Ted Nicolaou
26963,Tomm Moore
26973,Louis Malle
26976,Mike Nichols
26978,Lamont Johnson
26983,Robert Wise
26985,Kieth Merrill
26987,Catherine Cyran
26990,Lance Rivera
27004,Stephen Milburn Anderson
27007,Mark Brian Smith
27019,Jacques Rivette
27022,Jon Turteltaub
27029,Fred Zinnemann
27030,Max Ophüls
27031,Masaki Kobayashi
27033,Lewis Milestone
27040,Maya Deren
27053,Marcel Carné
27064,Paul Schrader
27066,Tinto Brass
27067,Bruno Dumont
27069,Bruce LaBruce
27073,Ringo Lam
27079,A.W. Vidmer
27084,Denis Sanders
27085,Kevin Connor
27088,Boaz Davidson
27090,Ben Coccio
27094,Bob Fosse
27098,Bo Widerberg
27102,Éric Rohmer
27104,Ferzan Özpetek
27115,Michael Curtiz
27117,John Rawlins
27118,Sidney Lanfield
27122,Mary Lambert
27123,William Boyd
27130,Jacques Tourneur
27135,Michael Cuesta
27137,Joseph Sargent
27150,Michael Miller
27152,Michael D. Akers
27154,Jung Ji-woo
27171,Arthur Hiller
27172,Joseph L. Mankiewicz
27176,Jane Anderson
27179,Edward L. Cahn
27181,João Pedro Rodrigues
27190,Kirk R. Thatcher
27191,Cecil B. DeMille
27197,Kon Ichikawa
27202,Pauly Shore
27205,Christopher Nolan
27211,Atıf Yılmaz
27214,Richard Fleischer
27215,David Lewis
27223,Albert Brooks
27225,Blake Edwards
27230,Lewis Jackson
27232,Lucio Fulci
27233,Takeshi Kitano
27236,Monte Hellman
27253,Harry Basil
27258,Christopher Denham
27259,Marcus Adams
27260,Larry Williams
27266,
27267,Mark Atkins
27273,Jules Bass
27274,Frank Henenlotter
27275,Ömer Faruk Sorak
27277,Burt Kennedy
27281,Simon Wincer
27287,Don Bluth
27292,Michael Ritchie
27295,Greg Beeman
27296,Charles Band
27297,Kôji Shiraishi
27298,David Dhawan
27300,Bill Plympton
27303,Brett Leonard
27307,Savage Steve Holland
27310,Roel Reiné
27312,Charles Robert Carner
27313,David E. Durston
27318,Michael Cooney
27320,Michael Cooney
27323,Greydon Clark
27324,Kiyoshi Kurosawa
27327,Brian De Palma
27331,Don Siegel
27337,Nobuhiro Yamashita
27345,Michael Hamilton-Wright
27346,William Lustig
27348,Steven Hilliard Stern
27351,Yudai Yamaguchi
27352,Aaron Norris
27360,Jeffrey W. Byrd
27361,Louis Malle
27362,Peter Greenaway
27367,William Wyler
27370,Shane van Dyke
27374,Joel Anderson
27380,Hal Needham
27381,John Landis
27387,Clive Saunders
27390,David DeCoteau
27391,Paul Ziller
27396,Douglas Hickox
27400,José Ramón Larraz
27412,Fred Olen Ray
27414,Charles E. Sellier Jr.
27417,Ti West
27418,John Irvin
27419,Claude Chabrol
27420,Herb Freed
27425,Yasuzō Masumura
27428,Lim Dae-wung
27429,David Cronenberg
27430,Jacques Becker
27431,Dario Argento
27432,Charles Burnett
27437,Irving Reis
27449,Alfred E. Green
27452,Robert Siodmak
27458,Ronald F. Maxwell
27460,Rod Hardy
27461,Roland Joffé
27462,Ken Dixon
27465,Eugene Levy
27472,Howard Deutch
27475,Amy Holden Jones
27485,Christopher Ray
27495,Dennis Donnelly
27503,Tod Browning
27517,Paul Leni
27521,Sidney J. Furie
27523,Francesco Rosi
27526,Sean Penn
27527,Joseph R. Kolbek
27545,Roger Corman
27549,Sylvio Tabet
27551,Ruggero Deodato
27554,Jerry Schatzberg
27561,Mike Clattenburg
27568,Ray Milland
27569,Tom Vaughan
27573,Andy Tennant
27576,Phillip Noyce
27578,Sylvester Stallone
27579,Anton Corbijn
27581,Adam McKay
27582,Simon West
27583,Noah Baumbach
27584,John Stalberg Jr.
27585,John Cameron Mitchell
27586,Floria Sigismondi
27588,Tyler Oliver
27590,Jeff Kanew
27594,Stefan Schwartz
27601,Lloyd Kaufman
27603,Johnathan Gorman
27605,Emilio Martínez Lázaro
27607,Bob Balaban
27609,Robert Towne
27618,Richard Gale
27620,Rolfe Kanefsky
27621,Paul Hoen
27632,Mario Bava
27636,Mario Bava
27644,Budd Boetticher
27646,Adam Gierasch
27651,David DeCoteau
27653,Larry Latham
27670,Roberto Benigni
27681,Blair Treu
27683,Michael Caleo
27703,Lucio Fulci
27716,Ralph Bakshi
27723,Robert Lee King
27725,Raoul Walsh
27726,Larry Cohen
27727,Danny Lerner
27732,Scott Ziehl
27740,Larry Cohen
27745,Julien Temple
27759,Nicholas Ray
27764,Deborah Brock
27767,Sally Mattison
27769,Tom McLoughlin
27770,Adam Grossman
27771,Daniel Zelik Berk
27786,Lance Hool
27791,John Pieplow
27793,Peter MacDonald
27799,Shunji Iwai
27804,Peter Bogdanovich
27807,Edward Douglas
27812,Shuhei Morita
27813,Frank Henenlotter
27814,Frank Henenlotter
27815,Frank Henenlotter
27816,Frank Henenlotter
27834,Roman Coppola
27845,Steve Buscemi
27847,Jeff Woolnough
27850,Duwayne Dunham
27854,Sam Wood
27857,Stephen Frears
27859,Emilio Estevez
27860,Mark L. Lester
27861,Georgiy Daneliya
27866,Shannon Hartman
27874,John Kent Harrison
27883,Orson Welles
27884,Ken Annakin
27886,Mark Ezra
27889,René Clément
27895,Jim Wynorski
27899,Mervyn LeRoy
27902,Randal Kleiser
27905,Sergio Martino
27906,Richard Gabai
27916,Pericles Lewnes
27932,Jack Smight
27936,Jean-Pierre Jeunet
27937,Mark Zakharov
27945,Martin Ritt
27952,Çağan Irmak
27957,Levent Semerci
27958,William Friedkin
27959,Ömer Faruk Sorak
27967,Harry Bromley Davenport
27969,Bob Clark
27970,Stuart Walker
27972,Edmund Goulding
27973,William Wyler
27980,NIN Community
27983,Melville Shavelson
27984,Meiert Avis
27985,Phillip Borsos
27989,Cheryl Hines
27993,Kelly Makin
27994,Lloyd Kaufman
27995,Spike Lee
27996,Craig Shapiro
27997,Jim Sharman
28000,Robert Wise
28003,Tyler Perry
28004,Tyler Perry
28005,Mira Nair
28007,Max Ophüls
28019,Russell Mulcahy
28028,Nicolas Cage
28029,Tony Goldwyn
28031,Anne Heche
28032,Gary Goldman
28041,Mario Bava
28042,Bill Melendez
28043,Mario Bava
28049,Mario Bava
28050,Mario Bava
28051,Mario Bava
28053,Raymond De Felitta
28055,Mario Bava
28058,Mario Bava
28059,Richard Linklater
28070,Peter George
28089,Oren Moverman
28090,William Lustig
28100,Henry King
28101,Michael Feifer
28109,Marcus Koch
28110,John Milius
28117,Tom Mankiewicz
28118,Max Lang
28120,Edward Dmytryk
28121,Martin Lawrence
28124,Jay Sandrich
28134,Stanley Tucci
28136,Clay Westervelt
28138,Fred Olen Ray
28145,Sydney Pollack
28148,Sam Firstenberg
28153,Larry Cohen
28162,Emeric Pressburger
28165,Lloyd Kaufman
28169,Lloyd Kaufman
28172,Herschell Gordon Lewis
28176,Francis Ford Coppola
28177,Herschell Gordon Lewis
28178,Lasse Hallström
28188,Len Kabasinski
28189,Jean Epstein
28200,Christine Jeffs
28201,David Yates
28205,Ilmar Raag
28209,Francis Giacobetti
28210,Sam Harper
28211,Atom Egoyan
28213,Éric Rohmer
28218,Jim Wynorski
28227,Chris Smith
28260,Brian Yuzna
28261,Karl Freund
28264,John Grissmer
28266,Fred Olen Ray
28270,Ronald Neame
28272,Yasujirō Ozu
28273,Yasujirō Ozu
28276,Yasujirō Ozu
28285,Nunnally Johnson
28288,Mark Sandrich
28289,Gene Saks
28290,Nunnally Johnson
28295,William Castle
28297,Jules Dassin
28302,Richard Rich
28304,Anthony Mann
28308,Jonas McCord
28311,Bruce McDonald
28313,Stephen Gyllenhaal
28314,John Eyres
28319,Umberto Lenzi
28320,James C.E. Burke
28324,Joe D'Amato
28325,Joe D'Amato
28333,Jerry Lewis
28340,Adam Rifkin
28344,Richard Valentine
28345,Allan Dwan
28346,James D.R. Hickox
28353,Lionel C. Martin
28355,Christian Alvart
28366,Stephen Fung Tak-Lun
28368,Francis Ford Coppola
28377,Tom DeSimone
28384,Woody Allen
28387,Noah Baumbach
28396,José Luis Alemán
28402,José Luis Madrid
28410,Fritz Kiersch
28415,Sydney Pollack
28421,Joe May
28422,Sion Sono
28423,A. Edward Sutherland
28424,Jodie Markell
28426,Edwin L. Marin
28430,Val Guest
28433,Joseph L. Mankiewicz
28436,Robert Wise
28438,Jacques Tourneur
28440,Juan Piquer Simón
28452,Juan Piquer Simón
28455,Damian Harris
28460,Hiroki Shibata
28465,Keoni Waxman
28466,Michael Ritchie
28468,Tinto Brass
28478,Daniel Sánchez Arévalo
28479,Florian Baxmeyer
28486,David Attwood
28494,Sergio Stivaletti
28498,Douglas Hickox
28499,Álvaro de Armiñán
28501,Roger Corman
28503,Francis Ford Coppola
28504,Jack Hill
28506,Jim Wynorski
28509,Jim Wynorski
28510,John Hyams
28512,John Putch
28519,David Mamet
28520,Scott McGehee
28522,Ana Clavell
28524,Mark Atkins
28528,Mark Robson
28535,Eleanore Lindo
28537,Alex Jones
28543,Jamie Waese
28550,Phil Roman
28553,Martin Sheen
28569,Elia Kazan
28571,William Wyler
28574,Bruno Mattei
28577,Robert Wise
28580,Billy Wilder
28593,Bert Kish
28594,John Lafia
28597,Brian Levant
28601,Greg Beeman
28602,David A. Prior
28605,Albert Band
28609,Daisuke Nishio
28632,Banmei Takahashi
28635,Chris Angel
28638,Takashi Miike
28640,Jeff Burr
28652,Lee Frost
28656,Jesús Franco
28660,Matt Cunningham
28663,Norman Foster
28665,Kevin Tancharoen
28667,Terence Fisher
28669,Don Sharp
28673,Mario Caiano
28676,Mario Gariazzo
28677,Ellory Elkayem
28679,Ruggero Deodato
28682,Joe D'Amato
28686,Michael Worth
28691,Jesús Franco
28692,Robert Butler
28696,László Benedek
28697,Masami Obari
28699,Samuel Fuller
28715,Jim Clark
28721,Ulli Lommel
28729,Ralph Hemecker
28730,Mick Jackson
28733,Bob Kelljan
28739,Ti West
28740,Anurag Kashyap
28746,Jean LaFleur
28752,Terence Fisher
28758,George Pal
28761,Clint Eastwood
28762,Anthony Hickox
28763,Terence Fisher
28764,Yasuichiro Yamamoto
28768,Jesús Franco
28772,Derek Yee Tung-Sing
28774,Philippe Mora
28790,Albert Pyun
28791,Ethan Wiley
28794,Lucio Fulci
28801,John Hough
28802,Jesús Franco
28808,Kenji Kodama
28844,Brunello Rondi
28848,Lucio Fulci
28859,Maria Lease
28874,Mamoru Hosoda
28891,Nathan Hope
28893,Bruce D. Clark
28894,Fritz Lang
28900,Stefan Hutchinson
28902,Neil Jordan
28904,Michael Feifer
28907,George Sidney
28910,Tod Browning
28917,Zackary Adler
28927,David DeCoteau
28932,Norman Jewison
28938,Simon Verhoeven
28939,Joseph Conti
28940,Paul Bartel
28941,Jim Wynorski
28942,David Cronenberg
28963,Raoul Walsh
28966,William A. Wellman
28968,Carlos Enrique Taboada
28971,Charlie Chaplin
28973,Charlie Chaplin
28974,Charlie Chaplin
28978,Charlie Chaplin
28981,George P. Cosmatos
28983,Luis Llosa
29005,Robert Altman
29029,Daryl Goldberg
29030,Roger Corman
29039,Steve Carver
29047,Nanette Burstein
29049,John Gilling
29052,John Gilling
29056,Roger Corman
29060,Reginald Le Borg
29074,Roger Corman
29076,Eric Blakeney
29077,Franc Roddam
29078,David Anspaugh
29080,Chris Terrio
29084,Henri-Georges Clouzot
29090,Silvio Bandinelli
29094,John Brahm
29095,Anthony Hickox
29106,Otto Preminger
29134,Cherien Dabis
29135,Hal Hartley
29136,Jeff Bleckner
29140,Paul Verhoeven
29143,Irvin Kershner
29146,Ralph Nelson
29147,Blue Leach
29150,Robert D. Siegel
29151,John Krasinski
29154,Ramón Menéndez
29159,Dario Argento
29161,Dario Argento
29182,Malcolm Venville
29185,Peter Yates
29187,Joe D'Amato
29192,Manuel Sicilia
29193,David Mamet
29204,Ralph Bakshi
29220,Terry Ingram
29228,Robert Butler
29229,Bill Corcoran
29235,Roger Corman
29242,Leslie Goodwins
29244,John Ford
29259,Jacques Becker
29263,Luis Puenzo
29264,Luis Buñuel
29266,Sergey Bondarchuk
29267,Fritz Lang
29291,Raúl Ruiz
29293,Michael Hurst
29320,Tod Browning
29339,Douglas McGrath
29343,Barbara Peeters
29355,Michael Ritchie
29362,Christian Charles
29363,Feng Xiaogang
29371,Maria Maggenti
29372,David Miller
29376,Vincente Minnelli
29380,Charles Walters
29396,William Castle
29406,James Mottern
29415,Jean Renoir
29424,George A. Romero
29425,George A. Romero
29426,George A. Romero
29427,Breck Eisner
29432,Geraldine Winters
29437,David Cronenberg
29444,Jefery Levy
29449,Robert Altman
29451,William Dieterle
29452,Hiroshi Teshigahara
29453,Ingmar Bergman
29454,Ingmar Bergman
29455,Ingmar Bergman
29458,Marco Tullio Giordana
29461,"George Tillman, Jr."
29478,Daniel Petrie
29483,Rachel Ward
29486,Jacques Tourneur
29491,Waris Hussein
29492,Tom DeSimone
29501,David M. Rosenthal
29502,Dennis Vincent
29512,George A. Romero
29514,George A. Romero
29543,Luis María Delgado
29556,Tibor Takács
29559,Nick Palumbo
29564,P.J. Pesce
29565,Jean Rollin
29572,Sally Potter
29578,Herbert Ross
29584,Daryl Duke
29586,Bryan Forbes
29592,Vincente Minnelli
29595,Robert Greenwald
29601,Arthur Lubin
29617,Mitchell Leisen
29621,Norberto Barba
29657,Kentaro Otani
29691,Jonathan Dueck
29694,Robert Stevenson
29698,Lynne Ramsay
29702,Dario Argento
29710,Basil Dearden
29715,Sam Peckinpah
29721,Zak Bagans
29723,David Lowell Rich
29739,Alan Metter
29740,Mervyn LeRoy
29742,Manny Coto
29743,Franco Castellano
29748,Peter Sasdy
29751,Steven C. Smith
29756,William Castle
29776,Shane van Dyke
29778,Freddie Francis
29787,George A. Romero
29794,Philippe Mora
29797,Michael Feifer
29804,Eriq La Salle
29805,Richard Lester
29812,Steven Pearl
29817,Harry Hurwitz
29825,Tom DiCillo
29826,Ricardo Arnaiz
29845,John Cassavetes
29852,Theodore Gershuny
29859,Gene Wilder
29865,Joe Dante
29882,Henry King
29884,Howard Hawks
29889,Fred Olen Ray
29896,Brenton Spencer
29903,Héctor Olivera
29911,Charles Sturridge
29912,Henry Koster
29917,Stuart Hazeldine
29918,Daniel Petrie
29919,Howard Michael Gould
29920,Daniel Espinosa
29926,Marc Saltarelli
29927,Srđan Dragojević
29933,Andrzej Wajda
29946,James Ivory
29949,Mike Baronas
29951,Pupi Avati
29958,Wayne Crawford
29959,Robert Gordon
29960,Robert Young
29963,Jane Campion
29966,Robert Wise
29967,Fritz Lang
29968,Garry Marshall
29973,Ron Shelton
29979,Robert Harmon
29982,Joanna Hogg
29987,Ferzan Özpetek
29988,Indra Kumar
29993,Cecil B. DeMille
29996,King Vidor
30014,Fritz Lang
30017,Abbas Kiarostami
30018,Bong Joon-ho
30020,Abbas Kiarostami
30026,Adrián García Bogliano
30043,Park Cheol-su
30059,Jules Bass
30060,Martin Rosen
30061,Lauren Montgomery
30062,Tobe Hooper
30069,Harold Becker
30072,Neil LaBute
30074,Scott Jeralds
30080,Stanley Kramer
30095,Henry Cornelius
30114,Peter Markle
30117,Kevin Connor
30125,Alejandro Agresti
30127,Cláudio Torres
30128,Bob Gosse
30131,Miguel M. Delgado
30137,Roger Corman
30139,Nnegest Likké
30141,Keith Gordon
30143,Soji Yoshikawa
30144,Stefan Ruzowitzky
30155,Thom Eberhardt
30157,Hal Hartley
30159,Alfred Hitchcock
30163,Francis Veber
